chr1	12990191	12993225	Interval_501
chr1	13050023	13053518	Interval_504
chr1	13133424	13136444	Interval_511
chr1	13150571	13152482	Interval_516
chr1	13152614	13153861	Interval_517
chr1	13161484	13163381	Interval_519
chr1	13171359	13175020	Interval_520
chr1	13252666	13255864	Interval_546
chr1	13266420	13269533	Interval_548
chr1	13287309	13289337	Interval_551
chr1	13292732	13296006	Interval_552
chr1	13300901	13302750	Interval_553
chr1	13313970	13315232	Interval_555
chr1	13328401	13330057	Interval_560
chr1	13335646	13336805	Interval_562
chr1	13341166	13343369	Interval_563
chr1	13372092	13374817	Interval_570
chr1	13381043	13384105	Interval_571
chr1	13385181	13386222	Interval_572
chr1	13425317	13428440	Interval_575
chr1	13513066	13514766	Interval_587
chr1	13520740	13522317	Interval_588
chr1	13530877	13532448	Interval_591
chr1	13558953	13560848	Interval_597
chr1	13572092	13575700	Interval_601
chr1	13588283	13590385	Interval_605
chr1	13592918	13593732	Interval_606
chr1	13597682	13601735	Interval_607
chr1	13613279	13613928	Interval_609
chr1	13647111	13648659	Interval_616
chr1	13659033	13661144	Interval_617
chr1	13706098	13707411	Interval_624
chr1	13738670	13741543	Interval_626
chr1	13746976	13748448	Interval_627
chr1	13771022	13773837	Interval_630
chr1	13785820	13788130	Interval_634
chr1	13788398	13789923	Interval_635
chr1	13873368	13874455	Interval_640
chr1	13979468	13981570	Interval_647
chr1	13993591	13995200	Interval_650
chr1	14002490	14005886	Interval_653
chr1	14012072	14014384	Interval_654
chr1	14064211	14065340	Interval_661
chr1	14099942	14101476	Interval_663
chr1	14104230	14105972	Interval_666
chr1	14142924	14144851	Interval_669
chr1	14149901	14151918	Interval_670
chr1	14162041	14166025	Interval_672
chr1	14196006	14196975	Interval_676
chr1	14267141	14268851	Interval_681
chr1	14306673	14310643	Interval_685
chr1	14455206	14457188	Interval_689
chr1	14464408	14465908	Interval_690
chr1	14506148	14507704	Interval_697
chr1	14508369	14509779	Interval_698
chr1	14595215	14596692	Interval_707
chr1	14738358	14740620	Interval_715
chr1	14822666	14824092	Interval_717
chr1	14918001	14920102	Interval_721
chr1	14924588	14926965	Interval_722
chr1	14947349	14948309	Interval_724
chr1	14978784	14982215	Interval_726
chr1	14986573	14988682	Interval_728
chr1	14994530	14996385	Interval_729
chr1	14997877	14998979	Interval_730
chr1	15017321	15019012	Interval_735
chr1	15026324	15026914	Interval_736
chr1	15633951	15634821	Interval_745
chr1	15748927	15750167	Interval_751
chr1	15805106	15806729	Interval_756
chr1	15849484	15851937	Interval_764
chr1	15882503	15884117	Interval_771
chr1	16054242	16054776	Interval_790
chr1	16059667	16060609	Interval_791
chr1	16103930	16106708	Interval_804
chr1	16161602	16163679	Interval_818
chr1	16177483	16179152	Interval_820
chr1	16205243	16206823	Interval_829
chr1	16226981	16229009	Interval_834
chr1	16240334	16242059	Interval_838
chr1	16297129	16298858	Interval_853
chr1	16303810	16305847	Interval_854
chr1	16337887	16338813	Interval_860
chr1	16343425	16345719	Interval_861
chr1	16432973	16434533	Interval_869
chr1	16445878	16447208	Interval_874
chr1	16511441	16513630	Interval_884
chr1	16518197	16520270	Interval_885
chr1	16533273	16534726	Interval_886
chr1	16539383	16541274	Interval_887
chr1	16549254	16550731	Interval_889
chr1	16602570	16604406	Interval_898
chr1	16616667	16619855	Interval_902
chr1	16641789	16642895	Interval_904
chr1	16656078	16657673	Interval_906
chr1	16664808	16666788	Interval_907
chr1	16687652	16689934	Interval_911
chr1	16696039	16697494	Interval_915
chr1	16720567	16721533	Interval_917
chr1	16745420	16750370	Interval_922
chr1	16758120	16760195	Interval_923
chr1	16796408	16799392	Interval_929
chr1	17096829	17098467	Interval_935
chr1	17123027	17123885	Interval_936
chr1	20795922	20798526	Interval_983
chr1	20818815	20821343	Interval_992
chr1	20889966	20891918	Interval_999
chr1	20912134	20912909	Interval_1000
chr1	21039780	21041464	Interval_1012
chr1	21077921	21080561	Interval_1020
chr1	21100960	21102023	Interval_1023
chr1	21161399	21162842	Interval_1024
chr1	21165697	21167326	Interval_1025
chr1	21218099	21219699	Interval_1030
chr1	21270733	21272567	Interval_1034
chr1	21283643	21285318	Interval_1038
chr1	21332947	21334684	Interval_1040
chr1	21335303	21336453	Interval_1041
chr1	21343525	21345411	Interval_1043
chr1	21411032	21412725	Interval_1050
chr1	21418777	21419841	Interval_1051
chr1	21424803	21426567	Interval_1052
chr1	21460965	21461843	Interval_1054
chr1	21553935	21555339	Interval_1059
chr1	21618533	21619720	Interval_1067
chr1	21645919	21648310	Interval_1071
chr1	21655394	21656970	Interval_1073
chr1	21787262	21788578	Interval_1080
chr1	21829636	21830984	Interval_1083
chr1	21883582	21884414	Interval_1086
chr1	21890483	21893503	Interval_1089
chr1	21896215	21897257	Interval_1090
chr1	21940704	21941804	Interval_1095
chr1	21950206	21951776	Interval_1097
chr1	21960052	21963798	Interval_1099
chr1	21970948	21972432	Interval_1100
chr1	22018816	22021039	Interval_1104
chr1	22104487	22106371	Interval_1113
chr1	22115276	22116500	Interval_1114
chr1	22268337	22269814	Interval_1121
chr1	23255679	23257165	Interval_1135
chr1	23379785	23381034	Interval_1139
chr1	23382139	23383910	Interval_1140
chr1	23397847	23400649	Interval_1142
chr1	23418104	23419783	Interval_1144
chr1	23432305	23434291	Interval_1148
chr1	23466192	23467643	Interval_1149
chr1	23575649	23577405	Interval_1156
chr1	23634500	23637429	Interval_1160
chr1	23705281	23707104	Interval_1166
chr1	23720085	23722018	Interval_1167
chr1	23761188	23764002	Interval_1170
chr1	23792209	23794305	Interval_1173
chr1	23826876	23828601	Interval_1175
chr1	23840479	23842528	Interval_1179
chr1	23920438	23922646	Interval_1186
chr1	23982840	23984174	Interval_1194
chr1	23997849	23999856	Interval_1198
chr1	24004643	24006066	Interval_1199
chr1	24099663	24101345	Interval_1203
chr1	24677867	24679742	Interval_1213
chr1	26686086	26688338	Interval_1236
chr1	30778478	30782147	Interval_1272
chr1	30791610	30794819	Interval_1273
chr1	30846621	30849137	Interval_1284
chr1	30872007	30874443	Interval_1288
chr1	30938591	30941332	Interval_1294
chr1	30948467	30950414	Interval_1295
chr1	32744411	32746719	Interval_1319
chr1	33105978	33107480	Interval_1328
chr1	33129241	33131255	Interval_1332
chr1	33281453	33283037	Interval_1340
chr1	33445865	33447843	Interval_1353
chr1	33452873	33454650	Interval_1356
chr1	33469601	33471355	Interval_1365
chr1	33550933	33552227	Interval_1389
chr1	33562967	33566328	Interval_1390
chr1	33570983	33573668	Interval_1391
chr1	33577763	33579471	Interval_1392
chr1	33581170	33581710	Interval_1393
chr1	33582673	33584103	Interval_1394
chr1	33589360	33590762	Interval_1396
chr1	33594406	33596658	Interval_1397
chr1	33601274	33602958	Interval_1399
chr1	33646870	33649651	Interval_1414
chr1	33669289	33670890	Interval_1421
chr1	33684221	33685254	Interval_1424
chr1	33719475	33721505	Interval_1426
chr1	33738648	33740223	Interval_1428
chr1	33756123	33759675	Interval_1434
chr1	33767701	33769786	Interval_1435
chr1	33813116	33815250	Interval_1443
chr1	33882217	33884163	Interval_1448
chr1	33906975	33909707	Interval_1452
chr1	33916128	33917142	Interval_1453
chr1	33963948	33965194	Interval_1458
chr1	34004872	34007064	Interval_1464
chr1	34010785	34012218	Interval_1465
chr1	34021177	34023830	Interval_1466
chr1	34045703	34046001	Interval_1469
chr1	34060450	34061706	Interval_1472
chr1	34074740	34075344	Interval_1475
chr1	34130316	34131862	Interval_1478
chr1	34135618	34136433	Interval_1479
chr1	34164274	34165173	Interval_1480
chr1	34218268	34219045	Interval_1487
chr1	34236119	34237861	Interval_1489
chr1	34409274	34411009	Interval_1498
chr1	34433666	34435430	Interval_1501
chr1	34438901	34440454	Interval_1502
chr1	34458560	34460602	Interval_1506
chr1	34462710	34465332	Interval_1507
chr1	34471711	34474000	Interval_1508
chr1	34478704	34480063	Interval_1509
chr1	34481012	34483946	Interval_1510
chr1	34484455	34486250	Interval_1511
chr1	34510204	34511506	Interval_1518
chr1	34516668	34520728	Interval_1519
chr1	34521630	34523047	Interval_1520
chr1	34532529	34534312	Interval_1521
chr1	34572908	34573594	Interval_1530
chr1	34578688	34580299	Interval_1531
chr1	34600111	34602923	Interval_1536
chr1	34641893	34643220	Interval_1540
chr1	34716139	34716941	Interval_1550
chr1	34738255	34739285	Interval_1553
chr1	34801252	34802769	Interval_1562
chr1	34827790	34829266	Interval_1570
chr1	34838346	34840231	Interval_1573
chr1	34841921	34843753	Interval_1574
chr1	34849484	34852724	Interval_1575
chr1	34866933	34868112	Interval_1578
chr1	34891274	34892736	Interval_1581
chr1	34895556	34898063	Interval_1583
chr1	35331784	35332889	Interval_1592
chr1	35652821	35653889	Interval_1607
chr1	35810489	35811488	Interval_1616
chr1	35813349	35814459	Interval_1617
chr1	35825851	35828995	Interval_1620
chr1	35839043	35840160	Interval_1621
chr1	35845674	35847785	Interval_1623
chr1	35860524	35863321	Interval_1627
chr1	35890488	35891065	Interval_1632
chr1	36024668	36025378	Interval_1646
chr1	36052260	36053807	Interval_1647
chr1	36064754	36065589	Interval_1648
chr1	36067821	36070716	Interval_1649
chr1	36087653	36090798	Interval_1656
chr1	36128665	36129878	Interval_1667
chr1	36131221	36134870	Interval_1668
chr1	36148712	36150299	Interval_1671
chr1	36160220	36160951	Interval_1673
chr1	36182873	36185071	Interval_1677
chr1	36230379	36232171	Interval_1685
chr1	36239534	36240877	Interval_1686
chr1	36243289	36244707	Interval_1688
chr1	36251171	36253640	Interval_1689
chr1	36261371	36262825	Interval_1691
chr1	36263973	36265206	Interval_1692
chr1	36270732	36273820	Interval_1693
chr1	36279122	36279800	Interval_1695
chr1	36280802	36282694	Interval_1696
chr1	36293310	36294904	Interval_1698
chr1	36296334	36298109	Interval_1699
chr1	36298347	36300774	Interval_1700
chr1	36306193	36309948	Interval_1702
chr1	36320210	36325308	Interval_1704
chr1	36367854	36369542	Interval_1715
chr1	36444320	36446655	Interval_1739
chr1	36456270	36457445	Interval_1742
chr1	36461562	36462918	Interval_1744
chr1	36471065	36474657	Interval_1746
chr1	36475634	36476761	Interval_1747
chr1	36500649	36502060	Interval_1755
chr1	36511389	36513301	Interval_1758
chr1	36530561	36532774	Interval_1762
chr1	36545804	36547808	Interval_1765
chr1	36555515	36558930	Interval_1766
chr1	36562942	36563581	Interval_1767
chr1	36571355	36573056	Interval_1771
chr1	36579863	36581115	Interval_1775
chr1	36589333	36592822	Interval_1778
chr1	36603094	36605635	Interval_1780
chr1	36613728	36615998	Interval_1785
chr1	36634244	36636429	Interval_1792
chr1	36640116	36640981	Interval_1794
chr1	36682753	36685137	Interval_1809
chr1	36690757	36692464	Interval_1810
chr1	36708627	36710372	Interval_1813
chr1	36737108	36738286	Interval_1823
chr1	36744198	36747643	Interval_1825
chr1	36753594	36754941	Interval_1827
chr1	36766145	36767873	Interval_1830
chr1	36784557	36786539	Interval_1836
chr1	36790892	36792086	Interval_1837
chr1	36796558	36799391	Interval_1838
chr1	36801306	36802413	Interval_1839
chr1	36806535	36808389	Interval_1840
chr1	36830703	36832221	Interval_1845
chr1	36835593	36836881	Interval_1846
chr1	36861356	36862705	Interval_1852
chr1	36874481	36875735	Interval_1855
chr1	36883189	36885664	Interval_1856
chr1	36892409	36893505	Interval_1857
chr1	36903260	36905663	Interval_1858
chr1	36911692	36914773	Interval_1859
chr1	36919353	36922500	Interval_1860
chr1	36937839	36941447	Interval_1864
chr1	36947265	36948449	Interval_1865
chr1	36986792	36988921	Interval_1873
chr1	36999869	37001202	Interval_1876
chr1	37028337	37031176	Interval_1883
chr1	37081478	37082804	Interval_1890
chr1	37249372	37251125	Interval_1913
chr1	37271666	37274399	Interval_1919
chr1	37299452	37300887	Interval_1922
chr1	37307691	37310485	Interval_1923
chr1	37316916	37318682	Interval_1926
chr1	37324291	37324968	Interval_1928
chr1	37335441	37337699	Interval_1930
chr1	37372681	37375056	Interval_1944
chr1	37381592	37383276	Interval_1946
chr1	37386162	37387869	Interval_1947
chr1	37396203	37397616	Interval_1949
chr1	37401290	37402415	Interval_1950
chr1	37406697	37407813	Interval_1951
chr1	37418201	37420343	Interval_1953
chr1	37429083	37430664	Interval_1956
chr1	37465707	37467613	Interval_1964
chr1	37473231	37475546	Interval_1966
chr1	37477768	37479253	Interval_1967
chr1	37480383	37481751	Interval_1968
chr1	37486267	37487057	Interval_1969
chr1	37490806	37492691	Interval_1971
chr1	37495862	37497804	Interval_1972
chr1	37502383	37506027	Interval_1973
chr1	37525666	37526936	Interval_1982
chr1	37534380	37535421	Interval_1983
chr1	37537088	37537809	Interval_1984
chr1	37540271	37541612	Interval_1985
chr1	37543965	37544790	Interval_1986
chr1	37546535	37547731	Interval_1987
chr1	37558243	37562624	Interval_1989
chr1	37566103	37568025	Interval_1990
chr1	37585251	37586683	Interval_1993
chr1	37599637	37602740	Interval_1994
chr1	37614119	37617876	Interval_1996
chr1	37623727	37626149	Interval_1997
chr1	37634491	37636540	Interval_1998
chr1	37638612	37639743	Interval_1999
chr1	37664843	37666374	Interval_2003
chr1	37676963	37678951	Interval_2007
chr1	37690813	37691928	Interval_2011
chr1	37696193	37697638	Interval_2012
chr1	37719321	37720905	Interval_2018
chr1	37864416	37865713	Interval_2036
chr1	37871644	37873350	Interval_2037
chr1	37889206	37891733	Interval_2042
chr1	37902536	37904071	Interval_2044
chr1	37956297	37957396	Interval_2054
chr1	37996735	37998930	Interval_2062
chr1	38080935	38083211	Interval_2079
chr1	38128853	38130575	Interval_2083
chr1	38139064	38140113	Interval_2085
chr1	38149407	38150886	Interval_2089
chr1	38185118	38187690	Interval_2102
chr1	38229826	38231248	Interval_2112
chr1	38232503	38233583	Interval_2113
chr1	38252660	38253315	Interval_2120
chr1	38343312	38344453	Interval_2151
chr1	38347349	38348532	Interval_2152
chr1	38377768	38379222	Interval_2162
chr1	38391557	38394868	Interval_2168
chr1	38406335	38407928	Interval_2171
chr1	38428421	38430402	Interval_2177
chr1	38495198	38496703	Interval_2203
chr1	38528633	38530108	Interval_2214
chr1	38546691	38548094	Interval_2222
chr1	38562610	38564364	Interval_2230
chr1	38580258	38582605	Interval_2236
chr1	38630704	38633330	Interval_2250
chr1	38643482	38644347	Interval_2254
chr1	38649084	38652193	Interval_2255
chr1	38657401	38658909	Interval_2256
chr1	38662541	38666020	Interval_2257
chr1	38693441	38694995	Interval_2261
chr1	38720239	38720932	Interval_2266
chr1	38722745	38724909	Interval_2267
chr1	38729007	38730832	Interval_2269
chr1	38760099	38761839	Interval_2273
chr1	38766299	38768419	Interval_2274
chr1	38769696	38770777	Interval_2275
chr1	38777055	38778178	Interval_2276
chr1	38784852	38786042	Interval_2278
chr1	38786838	38788830	Interval_2279
chr1	38835055	38836792	Interval_2286
chr1	38847887	38848459	Interval_2289
chr1	38885388	38887210	Interval_2298
chr1	38897228	38898441	Interval_2299
chr1	38987041	38988697	Interval_2306
chr1	38999484	39001852	Interval_2308
chr1	39010326	39011346	Interval_2310
chr1	39024916	39026566	Interval_2316
chr1	39078321	39079213	Interval_2321
chr1	39089507	39090581	Interval_2322
chr1	39192378	39194826	Interval_2331
chr1	39196356	39197476	Interval_2332
chr1	39204373	39207385	Interval_2334
chr1	39218479	39219635	Interval_2337
chr1	39366971	39369253	Interval_2360
chr1	39380719	39381837	Interval_2367
chr1	39391796	39392846	Interval_2374
chr1	39395760	39397044	Interval_2375
chr1	39408154	39409257	Interval_2379
chr1	39477191	39479085	Interval_2390
chr1	39526610	39528255	Interval_2401
chr1	39530040	39530773	Interval_2402
chr1	39535142	39536943	Interval_2404
chr1	39576066	39577947	Interval_2412
chr1	39614276	39615750	Interval_2423
chr1	39649784	39651415	Interval_2434
chr1	39685680	39686847	Interval_2444
chr1	39688002	39689848	Interval_2445
chr1	39701442	39703492	Interval_2451
chr1	39708202	39710402	Interval_2452
chr1	39713062	39715268	Interval_2453
chr1	39718629	39721538	Interval_2454
chr1	39733960	39736822	Interval_2456
chr1	39748922	39751083	Interval_2460
chr1	39755216	39757136	Interval_2461
chr1	39758786	39762333	Interval_2462
chr1	39843049	39844529	Interval_2482
chr1	39867170	39869193	Interval_2488
chr1	39877364	39878862	Interval_2489
chr1	39895073	39897045	Interval_2493
chr1	39900144	39902936	Interval_2494
chr1	39910434	39912383	Interval_2496
chr1	39917628	39918941	Interval_2497
chr1	39922199	39923903	Interval_2499
chr1	39934670	39937132	Interval_2502
chr1	39943830	39945280	Interval_2503
chr1	39949315	39950831	Interval_2504
chr1	39956640	39957088	Interval_2506
chr1	39968024	39970689	Interval_2512
chr1	39976291	39977458	Interval_2513
chr1	39978414	39979504	Interval_2514
chr1	40000608	40002770	Interval_2521
chr1	40022364	40023283	Interval_2528
chr1	40025879	40028753	Interval_2529
chr1	40045177	40046821	Interval_2531
chr1	40051214	40051570	Interval_2532
chr1	40053989	40055762	Interval_2534
chr1	40058715	40059915	Interval_2535
chr1	40060699	40062390	Interval_2536
chr1	40072054	40074153	Interval_2538
chr1	40081082	40081607	Interval_2539
chr1	40084375	40087801	Interval_2540
chr1	40115218	40117351	Interval_2551
chr1	40129107	40130316	Interval_2552
chr1	40224557	40225835	Interval_2560
chr1	40230085	40231187	Interval_2562
chr1	40239591	40241276	Interval_2566
chr1	40250175	40250924	Interval_2567
chr1	40262267	40263934	Interval_2568
chr1	40346622	40347919	Interval_2584
chr1	40354251	40356534	Interval_2587
chr1	40378571	40381571	Interval_2593
chr1	40465445	40466437	Interval_2599
chr1	40514244	40516755	Interval_2606
chr1	40523870	40525173	Interval_2608
chr1	40680071	40682478	Interval_2619
chr1	40789818	40791683	Interval_2624
chr1	42693471	42698839	Interval_2651
chr1	42708930	42712302	Interval_2653
chr1	42713239	42715191	Interval_2654
chr1	42718265	42719365	Interval_2655
chr1	42744822	42745630	Interval_2657
chr1	42773427	42776290	Interval_2661
chr1	42850769	42852254	Interval_2663
chr1	42864780	42867797	Interval_2666
chr1	42914770	42916961	Interval_2671
chr1	42950634	42953812	Interval_2673
chr1	42983253	42984701	Interval_2674
chr1	43060746	43062494	Interval_2681
chr1	43065347	43066560	Interval_2682
chr1	43090804	43093337	Interval_2686
chr1	43098055	43099408	Interval_2687
chr1	43109548	43111720	Interval_2690
chr1	43127668	43128618	Interval_2694
chr1	43139331	43140427	Interval_2698
chr1	43224024	43226352	Interval_2714
chr1	43239826	43242473	Interval_2716
chr1	43253912	43255217	Interval_2718
chr1	43263628	43265419	Interval_2720
chr1	43267054	43268773	Interval_2722
chr1	43298842	43301002	Interval_2729
chr1	43302374	43303232	Interval_2730
chr1	43307953	43308575	Interval_2731
chr1	43343571	43344857	Interval_2736
chr1	43358160	43359531	Interval_2737
chr1	43360933	43362393	Interval_2738
chr1	43374521	43376774	Interval_2739
chr1	43445275	43447130	Interval_2751
chr1	43456418	43458320	Interval_2753
chr1	43464414	43466060	Interval_2754
chr1	43473930	43475537	Interval_2755
chr1	43519309	43521642	Interval_2761
chr1	43537112	43540310	Interval_2766
chr1	43541995	43543086	Interval_2767
chr1	43592030	43594280	Interval_2777
chr1	43634536	43636534	Interval_2781
chr1	43656404	43657410	Interval_2784
chr1	43692065	43693675	Interval_2789
chr1	43698177	43699350	Interval_2790
chr1	43732029	43734221	Interval_2793
chr1	43737927	43740212	Interval_2794
chr1	43767750	43768942	Interval_2803
chr1	43810909	43812007	Interval_2815
chr1	43826787	43828685	Interval_2818
chr1	43841901	43844663	Interval_2819
chr1	43867864	43871588	Interval_2822
chr1	43879179	43883065	Interval_2823
chr1	43888229	43889466	Interval_2825
chr1	43897102	43899515	Interval_2826
chr1	43902347	43903449	Interval_2827
chr1	43912524	43917529	Interval_2829
chr1	43933157	43934681	Interval_2830
chr1	43953456	43955330	Interval_2834
chr1	44011432	44014021	Interval_2843
chr1	44040787	44043611	Interval_2851
chr1	44064445	44065411	Interval_2855
chr1	44082618	44084890	Interval_2856
chr1	44101009	44103330	Interval_2858
chr1	44117756	44120320	Interval_2859
chr1	44147283	44148970	Interval_2861
chr1	44161757	44163112	Interval_2863
chr1	44173276	44177193	Interval_2865
chr1	44197992	44199882	Interval_2871
chr1	44218874	44220272	Interval_2876
chr1	44228006	44230188	Interval_2879
chr1	44237255	44238672	Interval_2881
chr1	45781787	45783719	Interval_2915
chr1	45788321	45789637	Interval_2916
chr1	45794566	45796603	Interval_2917
chr1	45815410	45817128	Interval_2919
chr1	45818527	45820280	Interval_2920
chr1	45824336	45826351	Interval_2921
chr1	45863918	45869485	Interval_2927
chr1	45880537	45882020	Interval_2930
chr1	45916027	45918442	Interval_2937
chr1	45924841	45927054	Interval_2938
chr1	46018178	46019434	Interval_2946
chr1	46023609	46024743	Interval_2948
chr1	46027923	46029143	Interval_2950
chr1	46065921	46067975	Interval_2951
chr1	46075937	46076171	Interval_2952
chr1	46428369	46430380	Interval_2960
chr1	46851740	46854847	Interval_2974
chr1	46863714	46865477	Interval_2976
chr1	46872720	46875049	Interval_2977
chr1	46886206	46888101	Interval_2979
chr1	46894043	46895600	Interval_2981
chr1	46905716	46909368	Interval_2984
chr1	46921408	46923205	Interval_2989
chr1	46926882	46928083	Interval_2991
chr1	46969915	46971717	Interval_2996
chr1	47853629	47855920	Interval_3005
chr1	47863003	47865375	Interval_3007
chr1	50024810	50027111	Interval_3023
chr1	50926183	50928928	Interval_3036
chr1	50962008	50963650	Interval_3037
chr1	50964310	50965633	Interval_3038
chr1	51104548	51105199	Interval_3039
chr1	51332907	51334688	Interval_3042
chr1	51445224	51446492	Interval_3046
chr1	51448360	51449864	Interval_3047
chr1	51458425	51460083	Interval_3050
chr1	51464460	51468755	Interval_3052
chr1	51476576	51479008	Interval_3053
chr1	51480220	51480881	Interval_3054
chr1	51493268	51494906	Interval_3056
chr1	51498724	51500392	Interval_3057
chr1	51508676	51510146	Interval_3059
chr1	51512867	51515515	Interval_3060
chr1	51529137	51530776	Interval_3063
chr1	51539096	51540464	Interval_3066
chr1	51568988	51570609	Interval_3073
chr1	51584288	51585813	Interval_3076
chr1	51591737	51592972	Interval_3077
chr1	51596639	51597820	Interval_3079
chr1	51606445	51608492	Interval_3082
chr1	51614559	51617607	Interval_3084
chr1	51647009	51648570	Interval_3095
chr1	51669790	51672437	Interval_3096
chr1	51751584	51752880	Interval_3101
chr1	51758165	51759648	Interval_3102
chr1	51804624	51805726	Interval_3109
chr1	51915107	51916547	Interval_3122
chr1	51930177	51931382	Interval_3124
chr1	51934266	51935373	Interval_3125
chr1	51998367	52000572	Interval_3136
chr1	52003796	52004668	Interval_3137
chr1	52007946	52009799	Interval_3138
chr1	52010689	52011937	Interval_3139
chr1	52018911	52020567	Interval_3140
chr1	52021726	52022839	Interval_3141
chr1	52076275	52076931	Interval_3149
chr1	52097688	52101045	Interval_3154
chr1	52113104	52114311	Interval_3157
chr1	52118734	52120896	Interval_3158
chr1	52143119	52144128	Interval_3168
chr1	52146176	52147699	Interval_3170
chr1	52169246	52172124	Interval_3181
chr1	52225595	52226954	Interval_3189
chr1	52231654	52233761	Interval_3190
chr1	52287636	52290131	Interval_3197
chr1	52297350	52299808	Interval_3199
chr1	52388298	52390599	Interval_3218
chr1	52396736	52398681	Interval_3219
chr1	52408085	52410006	Interval_3220
chr1	52418385	52420415	Interval_3221
chr1	52427314	52428712	Interval_3222
chr1	52430231	52432357	Interval_3223
chr1	52489267	52490695	Interval_3230
chr1	52498849	52502063	Interval_3231
chr1	52511469	52512696	Interval_3233
chr1	52520803	52521922	Interval_3235
chr1	52577136	52579265	Interval_3245
chr1	52629889	52631991	Interval_3252
chr1	52646324	52649067	Interval_3254
chr1	52652654	52655821	Interval_3255
chr1	52692659	52695162	Interval_3266
chr1	52702882	52703756	Interval_3269
chr1	52722449	52723216	Interval_3274
chr1	52725957	52727884	Interval_3275
chr1	52747899	52751341	Interval_3278
chr1	52763831	52765405	Interval_3282
chr1	52798928	52804824	Interval_3288
chr1	52816444	52818229	Interval_3290
chr1	52843966	52845856	Interval_3295
chr1	52853331	52854594	Interval_3296
chr1	52950986	52955434	Interval_3301
chr1	52963203	52965556	Interval_3302
chr1	53296540	53297789	Interval_3313
chr1	53312755	53314467	Interval_3314
chr1	53351699	53353112	Interval_3317
chr1	53663926	53665366	Interval_3324
chr1	53702389	53704743	Interval_3328
chr1	53714653	53717407	Interval_3330
chr1	53734535	53736680	Interval_3333
chr1	53753423	53758379	Interval_3336
chr1	53761324	53762579	Interval_3337
chr1	53763635	53766489	Interval_3338
chr1	53773302	53776014	Interval_3339
